row	col	ECM	ligA	ligB	ligC	ligD	protE	protF	prodA	prodB	prodC	prodD	type
1	1	0.00438217125354123	0.16131106321666	0.00677529486520926	0.0158765703582114	0.234511373264151	0	0.00437586604580059	0	0.00437947384056643	0	0	CT4
1	11	0.155456074219082	0.121990605250323	0.103243883244645	0.0590612448516867	0.192717462367968	0	0.153520685721958	0	0.150569502700352	0	0	CT4
1	12	0.231956859783934	0.143809026330127	0.0366131932545835	0.0504162183566058	0.214393276231308	0.251864109852542	0.105848818504522	0	0	0	0	CT3
1	19	0.01406991750473	0.0826215791318201	0.0108187955793819	0.0300227921661884	0.126112434085349	0	0.0139502245890618	0	0.0137035284950817	0	0	CT4
1	2	0.00283578856871976	0.167301510090431	0.00584971822096666	0.0153718827802941	0.244695013272006	0	0.0028302720556612	0	0.00284003322520618	0	0	CT4
1	24	0.0143269172796931	0.169071194674966	0.0121986190199349	0.0796145094367361	0.22586542738458	0	0.0142259926650916	0	0.0140102732207295	0	0	CT4
1	25	0.0100596217228907	0.264362399566959	0.0118771620894222	0.187289716662454	0.353228746547314	0	0.00998504353235231	0	0.00982420145691098	0	0	CT4
1	26	0.0143893828502786	0.238259289390198	0.00838349974058648	0.511137257182642	0.313471169994791	0	0.738962832303775	0	0	0.566425508633256	0	CT2
1	27	0.0442108588193	0.348573898957889	0.00408451070371553	0.25511760650194	0.458570169569076	1.27518648669099	1.05732813402816	0.294731524735689	0	0	0.401872715633363	CT1
1	31	0.0660245175820131	0.321481129981931	0.0435039549758263	0.33711943239973	0.344400477550749	0	0.0656500564641051	0	0.0646764680845923	0	0	CT4
1	32	0.0362345322180431	0.700055845870374	0.0153333443460018	0.212298900439921	0.800925999811868	1.06101138835855	2.14372862963602	0.423015263974667	0	0	0.56047081972938	CT1
1	33	0.0434584724512088	0.516588784334378	0.0112251007132221	0.142859966296584	0.689176364769166	0.713825914128135	1.58122440731111	0.289708796106279	0	0	0.504927802388556	CT1
1	35	0.555185188059509	0.120042853553498	0.0118439973128263	0.185432540653452	0.154653058975675	0.92664872577075	0.0332917651902356	0	0	0	0	CT3
1	39	0.0528773666838938	0.636590756389321	0.0221801532845237	0.397694112861189	0.850100484282777	1.98785372393425	1.97296342640491	0.502656918372959	0	0	0.568064742349088	CT1
1	4	0.0018736277350157	0.149899738736277	0.00550805762464522	0.0127018455702994	0.232048208879645	0	0.00185300298476257	0	0.00183443892640802	0	0	CT4
1	41	1.08791529047295	0.142365056193421	0.0211877289351897	0.363038007889104	0.203344135983959	1.81459791527637	0.060632538408786	0	0	0	0	CT3
1	44	0.034046523681376	0.15849433275855	0.0499510911720235	0.142815944004194	0.157164175372847	0	0.0337018644221804	0	0.0330026373163559	0	0	CT4
1	45	0.0379614794401827	0.39892649616214	0.0393326895353403	0.121530603681716	0.362768925127293	0.607172809436372	1.30929999292137	0.433712210636586	0	0	0.359145574457943	CT1
1	49	0.0286774767273803	0.171242893217136	0.0361700578523068	0.311148090631409	0.250915371252878	0	0.0283583580032929	0	0.0277552958299557	0	0	CT4
1	50	0.0140078006589161	0.164845619665763	0.0205917146366746	0.616974225920515	0.249741347883727	0	0.553296435864344	0	0	0.464251669473015	0	CT2
1	51	0.0265407542121615	0.123334445443381	0.0273307691322216	0.58233062189607	0.183927539165376	0	0.448099589538695	0	0	0.409991502272896	0	CT2
1	55	0.303401769344713	0.08249802857176	0.0297739668885682	0.0759299968048914	0.137011172025273	0.37931603677303	0.0851226702661261	0	0	0	0	CT3
1	6	0.0163713299659491	0.111604514471393	0.0131250010821166	0.0138427689182886	0.174299163360043	0	0.0161918351917629	0	0.0159214533035212	0	0	CT4
1	62	8.25211019910975e-4	0.0580966945512495	0.00273718416341878	0.0770272972160745	0.0773318724768215	0	8.10893523000964e-4	0	8.02795028194887e-4	0	0	CT4
1	69	0.107335944057481	0.0350509995984508	0.0221683272718817	0.428860533443028	0.0421530252320275	0	0.168969750904377	0	0	0.389858636190183	0	CT2
1	71	0.206384740390612	0.0239692220897771	0.14128509086228	0.224920724783604	0.032017065253906	0	0.205171360878255	0	0.20254035946908	0	0	CT4
1	72	0.991239778951656	0.0325945916232652	0.0405712034900336	0.307712824046673	0.0462640477057046	1.53804971257833	0.117564032843742	0	0	0	0	CT3
1	74	0.996218612660121	0.108232158673491	0.0077487657834658	0.232104713477903	0.160487746146055	1.1599874325674	0.0220600006412001	0	0	0	0	CT3
1	76	0.0866357024231084	0.107597819546935	0.0224639031677454	0.602647545897133	0.159820371863399	0	0.386839382318173	0	0	0.462103218724951	0	CT2
1	77	0.0856439929307136	0.0559074936523363	0.0681828885768956	0.338386319583054	0.0824289732325785	0	0.0849555759616316	0	0.0834136735176443	0	0	CT4
1	79	1.04905785625391	0.0224577206594267	0.0358180380354066	0.324031216499007	0.031419350327286	1.61954411320435	0.102322335558279	0	0	0	0	CT3
1	81	0.588444470035257	0.0525437446458885	0.0608694026573626	0.703914388883452	0.068966953433313	0	0.332524848961148	0	0	0.59176916021388	0	CT2
1	82	0.227125070427994	0.12854480073969	0.156625128698046	0.324032109871784	0.167562866008992	0	0.225411939054318	0	0.221892636797365	0	0	CT4
1	83	0.0913809353388337	0.373195911154348	0.0520551762163756	0.196031850203945	0.48520253977546	0.979607327701788	1.26908390397284	0.460907786879689	0	0	0.596906268084422	CT1
1	85	0.0310766053250442	0.0699242451210934	0.0450423369307818	0.250454720724762	0.0987186428247194	0	0.0306866191019417	0	0.0299615045617376	0	0	CT4
1	86	0.0140437283190786	0.0648509844412736	0.0182677541918407	0.521678102839009	0.101465497505796	0	0.246540775970386	0	0	0.401524845068343	0	CT2
1	88	0.0611517317013908	0.161200147447419	0.0065615466427733	0.810654869522024	0.272537487614607	0	0.502211780710939	0	0	0.44938410918694	0	CT2
1	89	0.280860049064651	0.0930625752957897	0.00524218279715484	0.957235472901419	0.156635179624541	0	0.294067123401879	0	0	0.501394557021558	0	CT2
1	9	0.15602701833817	0.0638192154532944	0.0121954417565624	0.0369282326047361	0.0988304107785394	0.184437449153412	0.0351593943461297	0	0	0	0	CT3
1	90	1.40098075319739	0.0484122089647276	0.004215786100635	0.480544056592506	0.0800969081560836	2.40211967983568	0.0120321628166429	0	0	0	0	CT3
1	93	0.0260521966716853	0.0178518665226454	0.0233132305619986	0.154094249414393	0.0235184695134418	0	0.0258873896813881	0	0.0254924059551933	0	0	CT4
1	94	0.0193466135964486	0.0204402682778049	0.0225569273854669	0.203645102839854	0.0249976487064664	0	0.0191893046304252	0	0.0188600119589739	0	0	CT4
1	95	0.022099529574564	0.0255448842876609	0.0164307531826587	0.429653727074085	0.0301956085958922	0	0.123951153327679	0	0	0.411806190526113	0	CT2
1	98	1.43581825654466	0.0396216316463429	0.0327935331538838	0.397091986904293	0.0488980838368283	1.98497638359694	0.0948068311156284	0	0	0	0	CT3
1	99	1.51215518477741	0.0431858362412773	0.0253630308403394	0.353309351177694	0.0539873916412784	1.76606875349059	0.0731659714766656	0	0	0	0	CT3
10	100	0.126696113200319	0.0905351413446777	0.0117300666445124	0.766404006341793	0.0895519990231341	0	0.305445164061615	0	0	0.523329995526001	0	CT2
10	11	1.4119547873087	0.056164989763421	0.0291512618792021	0.34960255997546	0.0642088958837422	1.74749722561234	0.0835495693382662	0	0	0	0	CT3
10	12	0.925989924900446	0.0714403609628328	0.0330163712398008	0.698340617466852	0.0815759255381424	0	0.309074917546054	0	0	0.588431964977644	0	CT2
10	13	1.94130655188065	0.0874048582322804	0.0831174202895855	0.509547254279441	0.100667320636267	2.54719211133976	0.240481121895027	0	0	0	0	CT3
10	14	0.456105077012045	0.0833202231912245	0.292064089162123	0.468113893024145	0.101657343816402	0	0.453078710689614	0	0.446804274821062	0	0	CT4
10	19	0.0629847383961259	0.0920073463667078	0.065209537324042	0.155608001429172	0.124176359704303	0	0.0624047284680628	0	0.0612958665538326	0	0	CT4
10	20	0.0259714789860801	0.10016233714423	0.0403988190372394	0.251385274343968	0.126594130255941	0	0.0257197388557232	0	0.0252314544679738	0	0	CT4
10	21	0.0102251275335778	0.13597650235202	0.0141777792552765	0.54017066565131	0.16407806886523	0	0.448633705569024	0	0	0.399371247901581	0	CT2
10	23	0.0133664747355598	0.0583405013778735	0.00381009087194926	0.633746559218358	0.0700052438565309	0	0.185804140357418	0	0	0.464304970134981	0	CT2
10	3	0.964186027247747	0.0784337297092476	0.0191363169548025	0.323416409415506	0.101053649559754	1.61652819664534	0.0547064598591629	0	0	0	0	CT3
10	30	0.0400029047548915	0.125853793114388	0.0143296731802041	0.476640763076473	0.117003217227751	0	0.4180381217507	0	0	0.374341712123714	0	CT2
10	32	0.283331940785124	0.23367158287926	0.0255230820733451	0.578995576415616	0.242683740813852	0	0.773326170139483	0	0	0.533883052878082	0	CT2
10	33	1.15989473646878	0.161072831886891	0.0230736546375381	0.306450841832073	0.169719895893021	1.53171719005048	0.0655347786385719	0	0	0	0	CT3
10	35	0.148567179199928	0.164697490567072	0.10050117762366	0.381312193180355	0.164765908812669	0	0.147465554217464	0	0.145073510048691	0	0	CT4
10	37	0.0139431642940358	0.126506289787725	0.0131328565873865	0.776491171215166	0.124835262816046	0	0.416696433920931	0	0	0.532773853628896	0	CT2
10	40	0.0139700717412401	0.125465242804181	0.0150681474679816	0.514868786639272	0.154753450373637	0	0.419151804666952	0	0	0.356265516555868	0	CT2
10	43	0.142646414473745	0.444141947015504	0.0287640915448588	0.153833322740837	0.665173901817334	0.768723655262707	1.41437971458328	0.346243097633123	0	0	0.512292760191485	CT1
10	44	0.542536252352941	0.200634652291628	0.0459727395380557	0.128111965036467	0.296706311901871	0.640132410584146	0.131771358122177	0	0	0	0	CT3
10	45	0.133098517053386	0.108042011261113	0.108094846857088	0.122741760697039	0.151056837301185	0	0.131527031949854	0	0.128760008295436	0	0	CT4
10	48	0.0213852751513946	0.162855080748413	0.0270217979201426	0.168539875245812	0.161178919482418	0	0.0212240993208517	0	0.0208740973439351	0	0	CT4
10	5	0.0885605735138487	0.307938771418402	0.0496027288483524	0.436014232531152	0.492720218769872	2.17949290647897	1.0661834317562	0.332774656303227	0	0	0.568843033071607	CT1
10	50	0.0693614376631938	0.518264403672215	0.0244191067637496	0.220232751575852	0.574957839525086	1.10072848898276	1.62476926932419	0.448526467774063	0	0	0.524200942530297	CT1
10	51	0.18161923407279	0.299519260212627	0.0439998478666551	0.450449109026802	0.335226096486252	0	1.02500525036853	0	0	0.445318411802873	0	CT2
10	52	0.830287700731094	0.192681705946172	0.0919443218402224	0.243916264947288	0.228338421500691	1.21914073543286	0.265347382017952	0	0	0	0	CT3
10	54	0.239947372847939	0.160691897412139	0.0504816107185892	0.44967417180695	0.191546316325699	0	0.626970107995279	0	0	0.378967077145353	0	CT2
10	56	0.646914792752978	0.264185707831926	0.0445306333637264	0.195685608186456	0.323808547710708	0.978007531842057	0.127663677369064	0	0	0	0	CT3
10	57	0.15517195304336	0.371063999377367	0.0624337198765761	0.190094488094988	0.474829527221802	0.950058725501246	1.29243056284241	0.305905356649309	0	0	0.404496994102374	CT1
10	58	0.0704270984806698	0.194379483624665	0.0712592304502971	0.231574366520658	0.246442286581993	0	0.0695925097491186	0	0.068138809112427	0	0	CT4
10	61	0.00599527291312703	0.196762670904372	0.0118592688810264	0.314628826866602	0.274915280863249	0	0.00589986833256321	0	0.00573824275909265	0	0	CT4
10	64	0.0260978535202163	0.180969381416761	0.0390866474363061	0.302107275514656	0.283498451300518	0	0.0258767691496054	0	0.0254150640283744	0	0	CT4
10	65	0.0517173444421172	0.12192008826804	0.0504426911233939	0.523879924976793	0.182539084507004	0	0.511517839315815	0	0	0.448293272871524	0	CT2
10	7	0.0387146499336972	0.0603238107007511	0.0167593187871553	0.843858922915691	0.0842737303338939	0	0.228571716703825	0	0	0.595552003220655	0	CT2
10	71	0.149634683620951	0.173195591566178	0.0197795134197348	0.80159041064957	0.200692773564716	0	0.576207672861536	0	0	0.603846719162539	0	CT2
10	73	0.243354452830348	0.413767120849146	0.00746066012687362	0.22116216848808	0.481221855269867	1.10528584669049	1.26232571401117	0.399314355347306	0	0	0.44551794056314997	CT1
10	80	0.190935767288952	0.143359961553815	0.0220207733489367	0.58085035563305	0.189051107379049	0	0.492344782125074	0	0	0.460924166860059	0	CT2
10	84	0.38226015059849	0.434515956448572	0.105524017068495	0.37357016282384	0.595841961445905	1.86724415129198	1.60420112708906	0.418378863073885	0	0	0.589863391197287	CT1
10	85	0.19574865840407	0.236575828061091	0.160703930097705	0.305542021792	0.30998213538329	0	0.192764487514961	0	0.187859130851129	0	0	CT4
10	88	0.71616520121457	0.0774043171827754	0.0236127539748811	0.234634498459094	0.100892624174359	1.17267545938751	0.0674705276240446	0	0	0	0	CT3
10	93	0.135287769027417	0.533615477314249	0.0147098322710589	0.160321908684648	0.568523336292311	0.80122622292898	1.6429175752044	0.478208563029766	0	0	0.450837297691032	CT1
10	98	0.37617038676877	0.0955878251631595	0.00200865155893847	0.645129624316975	0.0935290308576407	0	0.292355694793884	0	0	0.407061894470826	0	CT2
100	1	0.13640793156404	0.0142640252668089	0.0309251376085802	0.445269674894717	0.0142962075652484	0	0.130911843543454	0	0	0.360049008321948	0	CT2
100	10	0.0197123764956994	0.255627135609326	0.0401654891951467	0.305006598274394	0.30884276889801	0	0.019371707950048202	0	0.0188151242912753	0	0	CT4
100	11	0.0404286029110537	0.447596023827182	0.0351813155717513	0.256828335118472	0.534926750989659	1.28365859231026	1.44295157874584	0.491861197128892	0	0	0.556734348414466	CT1
100	12	0.139408923113616	0.352779154982145	0.0214765400899115	0.229538799269991	0.491407832499988	1.14721771513875	1.11923655935884	0.34551063016057	0	0	0.526467045233585	CT1
100	13	0.649313110157146	0.152028549442269	0.0157516713093451	0.227013714059278	0.204496021794314	1.1345942036153	0.0446431106878446	0	0	0	0	CT3
100	16	0.0540733480292614	0.298042566125631	0.0174327932744374	0.348765985809614	0.446004170932587	0	0.943350677143487	0	0	0.393348022620194	0	CT2
100	18	0.0384806951133502	0.105151911105287	0.0554155239521985	0.202843450757761	0.156414695601585	0	0.0380323024192302	0	0.0371467644647864	0	0	CT4
100	21	0.350041435324222	0.160423866779957	0.0460904344185397	0.79404300436345	0.234733433719077	0	0.614037615366242	0	0	0.592891494533978	0	CT2
100	23	0.408691043536084	0.440646989043381	0.0171950029039946	0.5856577234912	0.53651853080795	2.92757870484728	1.37078184291444	0.473502736724913	0	0	0.517647556355223	CT1
100	25	1.49059508540073	0.123598306388211	0.0706175261238977	0.471833202856232	0.152455481297249	2.35854435346818	0.203061086020223	0	0	0	0	CT3
100	26	0.539472585985694	0.117169707227702	0.142577052066763	0.572598412271641	0.140590276183625	0	0.762792548331804	0	0	0.496964807040058	0	CT2
100	27	0.842517587781041	0.0935011195656112	0.0648862711806211	0.242864597011975	0.110422690857456	1.21384643099905	0.186698749633177	0	0	0	0	CT3
100	31	0.00254594604019322	0.081736439913358	0.00311800392340493	0.316427023844323	0.0831476953943085	0	0.253940099988878	0	0	0.39065788781736	0	CT2
100	33	0.00330584118770665	0.195556453211925	0.00622745889469034	0.340521452483787	0.197822043970057	0	0.604314059599971	0	0	0.415001375088468	0	CT2
100	35	0.00451007320735653	0.198708596089556	0.0121715775597765	0.271606914817996	0.213240623632879	0	0.00441432863012193	0	0.00427478873867519	0	0	CT4
100	39	0.00193412570906044	0.296501337956233	0.00651305259570299	0.378194138793377	0.477873683227577	1.89048135804111	0.907820415858595	0.323675650916994	0	0	0.581451861700043	CT1
100	45	0.170349852738692	0.178311318323396	0.100726522288259	0.170824634310556	0.258322713172502	0	0.168681476301185	0	0.165243766258145	0	0	CT4
100	46	0.0580405215006311	0.314124611088147	0.024409625226122	0.450480371096233	0.453936814473973	0	1.01203501172155	0	0	0.49276844591368	0	CT2
100	47	0.0172535875745876	0.507252461700613	0.00882731496274386	0.309725237392793	0.610597351417616	1.54809387509956	1.54652322090591	0.496940744109452	0	0	0.546551537048072	CT1
100	50	0.0634649866259886	0.383904680020537	0.0468445543471024	0.642431889463804	0.540389595817188	3.21143705955929	1.28424357534227	0.38469342501834	0	0	0.630585265834816	CT1
100	52	1.60879812227453	0.0636636257292412	0.259306601065627	0.450094392405373	0.0718200487874657	2.24974424631599	0.740759105682198	0	0	0	0	CT3
100	53	0.558625712069575	0.0424221889081209	0.586447090611483	0.448812070805046	0.0425668065923121	0	0.549374361724744	0	0.534868553804421	0	0	CT4
100	54	0.225417272398701	0.0481116502433558	0.209747723417895	0.621807595972824	0.0441208191287203	0	0.742999495998796	0	0	0.365828149439767	0	CT2
100	56	0.174935561151113	0.138062533053437	0.123691432094513	0.2314042950964	0.12833986252725	0	0.17292314240741	0	0.169031510281557	0	0	CT4
100	58	0.0335632885998993	0.344428424313263	0.0212298847291053	0.24155817680598	0.514917921548837	1.20721369095154	1.09310700582884	0.313187513723969	0	0	0.622893482889049	CT1
100	66	0.209082423803922	0.199640312997927	5.43981999528798e-4	0.0786368082848885	0.167135177479329	0.392787191296672	0.00173998428328431	0	0	0	0	CT3
