row	col	ECM	ligA	ligB	ligC	ligD	protE	protF	prodA	prodB	prodC	prodD	type
1	1	0.150200421308885	0.207147437724099	0.105919212927501	0.57896094196845	0.325018199743073	0	0.149354283730904	0	0.147184819443888	0	0	CT4
1	10	0.429434015539903	0.352362213547658	0.00524637177449664	0.352610605266276	0.487461299965743	1.76250127977772	1.07183813812736	0.362120236475021	0	0	0.53300376071129	CT1
1	100	0.287758842484251	0.0156263189416767	1.08952031312531e-4	0.568875799903807	0.020055910591271	0	0.0471320921613363	0	0	0.588000424159691	0	CT2
1	13	0.168503429407504	0.0783097930933349	0.122085422525497	0.279063331603322	0.0983752549952651	0	0.167322107503372	0	0.164828015222362	0	0	CT4
1	18	0.634298569239784	0.297997304685039	0.0866937326292255	0.403012595803399	0.454054283127492	2.01450464148974	1.14220257570596	0.306629317495972	0	0	0.491636794968508	CT1
1	19	0.302342083300904	0.14847346196657	0.0391865042448854	0.702864141327002	0.209139786524392	0	0.557044238632	0	0	0.38626779478509	0	CT2
1	2	0.183258374979433	0.33189901146142903	0.0427892152447297	0.704353056833976	0.518944989401946	3.5209571462326	1.11866581482921	0.345880648270249	0	0	0.539899264811538	CT1
1	23	0.0809389437254795	0.405892940959323	0.0134291925225748	0.585077067367037	0.460216367595676	0	1.25575802972023	0	0	0.425791390729137	0	CT2
1	25	0.0170771000159605	0.135797055810391	0.0310821324876641	0.174416701398074	0.16135207416822	0	0.0168915491229547	0	0.0165079665209633	0	0	CT4
1	28	0.0101389792331469	0.351362200000867	0.0193720829525554	0.35770693241425	0.533657983696357	1.7880236849249	1.1095613243104	0.39726940991357	0	0	0.615813591727056	CT1
1	29	0.0167813385733479	0.151631599793683	0.0289821613554239	0.822367890145542	0.223765406955898	0	0.538446254625885	0	0	0.64921282180585	0	CT2
1	3	0.168432200539837	0.128720763353267	0.044116845066086	0.922855030316863	0.199081353979062	0	0.513252245467087	0	0	0.403639213251881	0	CT2
1	30	0.0266373500305489	0.118839557579292	0.0309632160274471	0.680762078306602	0.167933073353965	0	0.0264450156405831	0	0.0260282473693313	0	0	CT4
1	31	0.0233415935430821	0.179648274920462	0.0124873788753488	0.763054426907635	0.249711188247602	0	0.574696192589073	0	0	0.603527654334903	0	CT2
1	32	0.0280373473791879	0.404695947574426	0.00683548962678856	0.309009708198356	0.569884770649573	1.54460286594777	1.23338364308036	0.388585494421422	0	0	0.566746268281713	CT1
1	34	0.248869469586691	0.127830598022847	0.00896273316332908	0.0803656176870107	0.167117856410748	0.401477315448642	0.0253593172697051	0	0	0	0	CT3
1	38	0.0415582671386234	0.147682506890162	0.0526238559696839	0.555438793399817	0.213514393144104	0	0.593900964769297	0	0	0.559179788921028	0	CT2
1	39	0.0939226062996996	0.377461865593544	0.0703407637272328	0.315122349388214	0.555676902752125	1.57514162874351	1.33469658917963	0.365435923971236	0	0	0.57228125706315	CT1
1	4	0.454672861434062	0.0663115797584805	0.0724211434721417	0.930363013453408	0.0965278601615263	0	0.408639005221085	0	0	0.374718283652328	0	CT2
1	41	0.735913634324719	0.374936398149513	0.0418230606033213	0.219098134420337	0.422921606772949	1.0950020936171	0.12046447986803	0	0	0	0	CT3
1	42	0.156952472944672	0.520770002958266	0.0245556240046644	0.224438562235449	0.510212973032716	1.12169586208588	1.63264346607201	0.477933024782687	0	0	0.420985944708809	CT1
1	44	0.0138866223617956	0.0999191254442167	0.0098584989398869	0.520375277025656	0.10611921909548	0	0.327612970284314	0	0	0.460963004268706	0	CT2
1	48	0.156305443680851	0.111655324997358	0.110012090055817	0.0673285748674221	0.145239038364395	0	0.153166999521115	0	0.148352330626771	0	0	CT4
1	5	2.16029410203659	0.0529459951187148	0.0345649815226821	0.733556053256047	0.0665836119593263	3.66701139966846	0.0998021665973368	0	0	0	0	CT3
1	51	0.304092402136568	0.103601840472883	0.19538113404386	0.120315964746862	0.136458448221558	0	0.300346175678263	0	0.294215131807123	0	0	CT4
1	52	0.704508505557637	0.11675319169729	0.0624134276691533	0.198353393616073	0.148927843862571	0.991399779511636	0.179741981929498	0	0	0	0	CT3
1	53	0.145501629301727	0.162908576156092	0.0384502424389111	0.452578928229504	0.201844475574572	0	0.599274192510143	0	0	0.45755170895718	0	CT2
1	54	0.0317906361525658	0.334538474490208	0.0169877195342145	0.25580505735216	0.405223333406137	1.2786334147236	1.05232158036084	0.330686179623008	0	0	0.39488129154779	CT1
1	57	0.00337679512441325	0.0842727419662998	0.00803871432918249	0.243323813412869	0.100802389868664	0	0.00333884726251434	0	0.00326792420095611	0	0	CT4
1	64	0.0494935119685808	0.0674472877943904	0.0239145000255192	0.72728300123322	0.080755471413594	0	0.270954601232148	0	0	0.619896617718041	0	CT2
1	68	0.00163015070600284	0.0397413119590474	0.00593128802320807	0.28097599449487	0.0468667572397892	0	0.00160149826335265	0	0.00156223661033151	0	0	CT4
1	69	0.00195324198295269	0.0496058287795502	0.00552333959048441	0.389885462599198	0.0580099761064695	0	0.00192281614499976	0	0.00187041902471589	0	0	CT4
1	70	0.00346032868564933	0.0732931945018057	0.00580046709945684	0.664960376139528	0.0854729303776913	0	0.236333009578269	0	0	0.465008183452301	0	CT2
1	71	0.00589683884282634	0.0977567115504049	0.0106529071954243	0.477752619160129	0.114037709951869	0	0.00581848958229163	0	0.0056671705153301	0	0	CT4
1	72	0.0099211626195736	0.0758774546878007	0.0161363561014947	0.651130307347712	0.0889750963745866	0	0.27353039459052497	0	0	0.493015344440937	0	CT2
1	74	0.0862017540131724	0.0405575934863709	0.101834243449541	0.200690956491361	0.0494596657517396	0	0.0852198670745627	0	0.083389205496966	0	0	CT4
1	76	0.0864886719620083	0.0412860843612462	0.0668830492617437	0.229590829474104	0.0531184964308512	0	0.0855061391736635	0	0.0836697351079823	0	0	CT4
1	77	0.028527120027304	0.0450757303550745	0.0217637900679536	0.462326119661389	0.058610996203861	0	0.197246542574438	0	0	0.45219400273636	0	CT2
1	84	0.438089899601024	0.1235175900248	0.0114507203751672	0.120472613326006	0.158892592762648	0.601926322504622	0.0326960874250422	0	0	0	0	CT3
1	85	0.175747840458453	0.296853206648067	0.00615310276510936	0.0864347926764884	0.376613345855121	0.431766126320684	0.90790500775676	0.300113529115915	0	0	0.375577075500041	CT1
1	86	0.357691262139124	0.178860944435703	0.00369056591271518	0.0726316589594689	0.231450434621214	0.3627681502725	0.0104424966955856	0	0	0	0	CT3
1	88	0.585440587982684	0.109182176168318	0.00449233382025753	0.150692357029886	0.14436895701645	0.753057766045815	0.012768258966278	0	0	0	0	CT3
1	89	0.139005029265201	0.0597455832411516	0.00655255417602366	0.375856389712702	0.0800303934368249	0	0.197835270557377	0	0	0.414885667525232	0	CT2
1	97	0.964648705760505	0.0197127944738446	3.34265251685292e-4	0.32451827723875	0.0258576347784932	1.62196016986911	9.74159359740387e-4	0	0	0	0	CT3
1	99	0.751873021548533	0.0165122189629282	1.46021305794533e-4	0.234110975023091	0.0212667940398439	1.16994601963935	4.29316507317835e-4	0	0	0	0	CT3
10	1	0.0166133415147784	0.0416529614991051	0.0158974340892457	0.21139788585619	0.0680208296732438	0	0.0163203927351729	0	0.0158517816183216	0	0	CT4
10	11	0.0400349446827106	0.501533264311185	0.00209993943602585	0.165643828691284	0.552842324878203	0.827842314430197	1.51034840410648	0.324569959416986	0	0	0.370583595242351	CT1
10	13	0.367738171459695	0.176679027903231	0.00374311312351739	0.110855497704234	0.197007923669724	0.553925564049157	0.0106485339939832	0	0	0	0	CT3
10	15	0.143638128591998	0.436817544122099	0.0125482553730933	0.106213213984197	0.483465395188139	0.530718313791983	1.34626225167052	0.416202299296856	0	0	0.419526471104473	CT1
10	16	0.414088102338905	0.250311745048294	0.0242097885366727	0.124041049901743	0.323127730586958	0.619852802207254	0.0697842917753245	0	0	0	0	CT3
10	21	0.00333182195082273	0.0743587807544137	0.00774029156128047	0.103244807354045	0.101222881469301	0	0.00328702998207784	0	0.00321240134952147	0	0	CT4
10	25	0.0305259895222519	0.026780710729595	0.0156528846511335	0.727366868602438	0.0364434175411601	0	0.125207038807564	0	0	0.640446159453131	0	CT2
10	3	0.00982256808856019	0.0245927074057498	0.0105709862306336	0.13322666755413	0.0381307933882223	0	0.00964710113330319	0	0.00937108567096383	0	0	CT4
10	30	0.037172896485707	0.0256854930641299	0.0183632861067583	0.753323477919762	0.0368441386199001	0	0.129743659603742	0	0	0.499091385840438	0	CT2
10	32	0.246066564199991	0.0524890900235379	0.0082654754815537	0.788012264834532	0.0879644860903603	0	0.181013561376102	0	0	0.549070195155218	0	CT2
10	33	1.19585500072782	0.0890870606018662	0.00664694224023756	0.388530594844268	0.158384878354427	1.94214258229218	0.0190091472220144	0	0	0	0	CT3
10	35	0.413089857071927	0.157841563291059	0.00448500447379478	0.457357065844121	0.273609936504638	0	0.48608175456855	0	0	0.395311253494583	0	CT2
10	36	0.97896213602484	0.112522323010888	0.00587068398494339	0.237239958454812	0.186918499134235	1.18574112159815	0.0166045672583086	0	0	0	0	CT3
10	37	0.91552025973292706	0.0923401016651705	0.00947632079762046	0.191164998785024	0.147349944318196	0.955373618263069	0.0268728893705562	0	0	0	0	CT3
10	42	0.318706809283185	0.2166712434652	0.0399792519362818	0.59277208410341	0.33300131853472	0	0.764308067771778	0	0	0.488712714612484	0	CT2
10	43	0.294361519946989	0.400611549815576	0.0174461833497388	0.390777117110537	0.663237218620873	1.95331824995793	1.25132947631107	0.34422286445275	0	0	0.639054951630533	CT1
10	49	0.218362630434839	0.160441492938384	0.0156368782535138	0.611863156637901	0.247276131157076	0	0.525681951892096	0	0	0.543982322583906	0	CT2
10	5	0.00496965641281411	0.0277860844695857	0.0069061372581985	0.208717916311791	0.0350675661641806	0	0.00490923709136404	0	0.00479951958862289	0	0	CT4
10	58	0.673055941630827	0.0986189251576819	0.00485105825711928	0.212487807175175	0.137978604621452	1.06203562947733	0.013834909005371	0	0	0	0	CT3
10	59	0.165550898064322	0.100302968243304	0.00793543103027884	0.436730184215627	0.125997254778841	0	0.323409140712266	0	0	0.43961498462595	0	CT2
10	6	0.00918103064471761	0.0457645845416368	0.00717335601336266	0.456082833413726	0.0535426679707884	0	0.158049416655041	0	0	0.437875203136355	0	CT2
10	61	0.662902192542353	0.194197370520533	0.0303699261474838	0.212005761235574	0.196736015442493	1.0595988965815	0.087614664090183	0	0	0	0	CT3
10	62	0.153112325071968	0.149819872363299	0.100225843084093	0.286956807461547	0.156969240893501	0	0.152042814276289	0	0.14978297490458	0	0	CT4
10	63	0.0763971353640586	0.133142132453691	0.0340872057916641	0.610704744203011	0.141460198604435	0	0.497594424184403	0	0	0.593974687671289	0	CT2
10	66	0.950103704063303	0.143121143047091	0.0113509922020349	0.269014276015353	0.146041858149819	1.3445581583582	0.03237405733199	0	0	0	0	CT3
10	67	0.848863094036427	0.16712694924004	0.0132858701554274	0.213569388860533	0.178927903682006	1.06733493090437	0.0379787158806496	0	0	0	0	CT3
10	7	0.0203026010409213	0.0849420550104284	0.0147922637566706	0.271794296016899	0.0958668593693347	0	0.0202075171528156	0	0.0199518081881957	0	0	CT4
10	70	0.174633889478183	0.234294650054756	0.111021414930582	0.289371236206788	0.286313980483665	0	0.173757573544402	0	0.171454238391257	0	0	CT4
10	72	1.4844374153801	0.307196132972506	0.0112434447477886	0.506982235717033	0.375825198468877	2.53425592351628	0.0322278308848955	0	0	0	0	CT3
10	76	0.00584741883733034	0.135096169189734	0.00780433004634754	0.262941943751871	0.189329700577005	0	0.00579285210133019	0	0.00567429939811621	0	0	CT4
10	81	0.0337263393059848	0.469095583626318	0.00695615083494762	0.583378749867021	0.556366619867101	2.91619896003069	1.42709533374665	0.457569834310561	0	0	0.539872296806425	CT1
10	82	0.100506614025092	0.319282734751189	0.0146802913080674	0.869047060372669	0.380600620440834	0	1.00002742390911	0	0	0.625264576054178	0	CT2
10	83	0.252464181170244	0.482428291799489	0.0108423546881794	0.46721180463216	0.565714404537735	2.33541770243246	1.47815216335885	0.455085845794529	0	0	0.511972954054363	CT1
10	86	0.21166179063322	0.111231543085473	0.132414792088106	0.210339940906513	0.158309522501481	0	0.209706260007863	0	0.205636383403679	0	0	CT4
10	87	0.728346137430282	0.126724335152687	0.0374644759667018	0.198894552436503	0.175548747708929	0.993948045927154	0.107219548779711	0	0	0	0	CT3
10	9	0.163991334141972	0.27819617830921	0.00252479025539298	0.569856608811124	0.306437808938597	0	0.841692776869331	0	0	0.574923984450288	0	CT2
10	97	0.0192250815866779	0.0447505591122809	0.0108112285246971	0.576477067739015	0.0581591912148216	0	0.165024071808342	0	0	0.61390242560301	0	CT2
100	1	0.134341466736012	0.111556560385897	0.0715954941885699	0.424126156420929	0.138926659013065	0	0.538229457044832	0	0	0.518131288839504	0	CT2
100	10	0.760201563206013	0.164829404668686	0.0777253521291394	0.228489064913649	0.197063455486723	1.14213797968754	0.223878871930483	0	0	0	0	CT3
100	11	0.212557790512858	0.145839279645074	0.0435129509165454	0.577307677931417	0.166599137406539	0	0.562524484339643	0	0	0.579301582858898	0	CT2
100	13	0.0201435054351295	0.47117404184188	0.0178027470929574	0.143422674525876	0.485111836731114	0.716869259191217	1.46456178046272	0.510863545332104	0	0	0.512359273945913	CT1
100	14	0.00619653198521304	0.331705674725195	0.00874161443236989	0.272642427668544	0.341768960947154	0	1.02006107548224	0	0	0.364954864233732	0	CT2
100	15	0.00233788025879558	0.539842435342113	0.0049527695926744	0.081304383021328	0.536292774147261	0.406315480235763	1.63359590220856	0.376091747842729	0	0	0.35348687088117	CT1
